"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"lambda_sum_2006[26]",0.203005734656285,0.000201059099868393,0.0202335686982185,0.164681639800698,0.189125156135226,0.202596186451099,0.216371324918908,0.243602056453542,10127.3893934742,1.00051544381347
"lambda_sum_2006[27]",0.199472012868076,0.00019410860404443,0.0199768695997628,0.161489368582991,0.185831283043387,0.199067314441135,0.212708495093095,0.239395310493981,10591.6908677329,1.00046664219007
"lambda_sum_2006[28]",0.196053199308604,0.00018739264598277,0.0197090426593396,0.158514127460034,0.182628173992879,0.195726448844158,0.209186103014003,0.23555239112334,11061.8043302797,1.00038770694988
"lambda_sum_2006[29]",0.192734809538235,0.000181401818780026,0.0194623069763522,0.155703673818014,0.179604260561745,0.192336247346443,0.205731700140676,0.23199884438784,11510.7961404498,1.00030199135801
"lambda_sum_2006[30]",0.189473847943824,0.000176128072269841,0.0192480163006253,0.152775013819975,0.176386920715447,0.188935601717095,0.202250235187585,0.228244378850513,11943.0373935256,1.00021089647809
"lambda_sum_2006[31]",0.186280832967279,0.000171340191603498,0.0190225499749383,0.149980470471925,0.173320365407823,0.185786571991369,0.198938017104448,0.224719468005852,12325.9093952309,1.0001391571435
"lambda_sum_2006[32]",0.183175756743369,0.000166571990383093,0.0188027545771677,0.14730668472839,0.170274352918319,0.182818294357733,0.19560776919221,0.22107256407977,12742.0411863437,1.00010044735184
"lambda_sum_2006[33]",0.180158379759178,0.000162117186107259,0.0186162034133811,0.144653964177487,0.16729865269986,0.179811546105514,0.192484171990792,0.217793607408492,13186.3353804587,1.00006363473373
"lambda_sum_2006[34]",0.177225795068753,0.000157957444103476,0.018430368288218,0.142062313958017,0.164567252415628,0.176810683480157,0.189394756913362,0.214449419822184,13614.0653721965,1.00003270668501
"lambda_sum_2006[35]",0.174353995100637,0.000153901021999359,0.018266541565997,0.13947241416517,0.161805624476829,0.17396509549531,0.186356654794873,0.211235675065925,14087.3612387898,1.00001212936232
"lambda_sum_2006[36]",0.171544498198963,0.000150074583156532,0.0181194918537194,0.137002380197352,0.159153366500711,0.171173894219771,0.183395260639159,0.208158161789296,14577.3216511,0.999976940406386
"lambda_sum_2006[37]",0.168801702212629,0.000146904592740888,0.0179588488819913,0.134543624612598,0.156561237075192,0.168388876207397,0.180563675272976,0.205289681387007,14944.6670864392,0.999956400977986
"lambda_sum_2006[38]",0.166108789445596,0.000143561296247846,0.0177941555222178,0.13227200474175,0.153966338214079,0.165734408231073,0.177748156592829,0.202078092370811,15363.1411958735,0.99994281249092
"lambda_sum_2006[39]",0.163474246109234,0.000140380551952197,0.0176487323604526,0.129981075405799,0.15143892182335,0.163077647858145,0.175013702486775,0.199288794427676,15805.6784720583,0.999934670410462
